Name,Author,User Rating,Reviews,Price,Year,Genre
"The Dukan Diet: 2 Steps to Lose the Weight, 2 Steps to Keep It Off Forever",Suzanne Collins,$3.90,,11.0,2014.0,Fiction
Teh Book Thief,Patrick Thorpe,4.8,10429.0,25.0,2015.0,Fiction
The Sun and Her Flowers,,4.1,32090.0,23.0,2017.0,Non Fiction
The Alchemist,Greg Mortenson,3.8,11720.0,45.0,"$2,013.00",Non Fiction
Divergent / Insurgent,Stephen King,4.1,33601.0,38.0,2017.0,Non Fiction
,Marjorie Sarnat,$4.90,44540.0,18.0,2011.0,
"Eat This, Not That! Thousands of Simple Food Swaps that Can Save You 10, 20, 30 Pounds--or More!",Paulo Coelho,4.8,10346.0,21.0,2011.0,Non Fiction
Eclipse (Twilight),Carol S. Dweck,3.8,8780.0,22.0,2011.0,Non Fiction
Knock-Knock Jokes for Kids,Stephenie Meyer,4.3,,11.0,2016.0,Non Fiction
,Admiral William H. McRaven,4.5,2392.0,48.0,2019.0,
Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy…,Samin Nosrat,,43942.0,37.0,2010.0,Fiction
"Dog Days (Diary of a Wimpy Kid, Book 4) (Volume 4)",Charlaine Harris,,34770.0,,2014.0,Fiction
Dead And Gone: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood),Lysa TerKeurst,5.0,8797.0,$39.00,2018.0,
Shred: The Revolutionary Diet: 6 Weeks 4 Inches 2 Sizes,Silly Bear,3.5,26105.0,18.0,2014.0,
To Kill a Mockingbird,William Davis,4.9,44557.0,42.0,2009.0,Non Fiction
Howard Stern Comes Again,David Grann,3.6,34140.0,18.0,2019.0,Non Fiction
The Magnolia Story,,,25700.0,43.0,2017.0,Non Fiction
"Happy, Happy, Happy: My Life and Legacy as the Duck Commander",George R.R. Martin,4.5,,19.0,2011.0,
The Litigators,Ta-Nehisi Coates,4.3,24967.0,40.0,2012.0,
Doctor Sleep: A Novel,American Psychiatric Association,4.7,44254.0,43.0,,Non Fiction
It's Not Supposed to Be This Way: Finding Unexpected Strength When Disappointments Leave You Shattered,Jon Stewart,3.9,48953.0,12.0,2012.0,Non Fiction
"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",Samin Nosrat,4.4,42679.0,,2011.0,Fiction
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Hillary Rodham Clinton,4.5,2733.0,49.0,2012.0,Non Fiction
"5,000 Awesome Facts (About Everything!) (National Geographic Kids)",Sasha O'Hara,3.8,12471.0,9.0,2012.0,Non Fictino
"Dead in the Family (Sookie Stackhouse/True Blood, Book 10)",Mark Twain,$4.80,25733.0,,2012.0,Non Fiction
"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",Giles Andreae,,49199.0,23.0,,Fiction
The Magnolia Story,Bob Woodward,4.9,4955.0,18.0,2012.0,Fiction
"Thinking, Fast and Slow",Andy Weir,4.6,"$2,855.00",47.0,2017.0,Non Fiction
"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Edward Klein,4.0,,21.0,2012.0,Fiction
,Jaycee Dugard,,10827.0,6.0,2011.0,Fiction
,Mitch Albom,4.0,,39.0,2010.0,Non Fiction
,Amor Towles,4.2,"$19,998.00",14.0,2012.0,
"Publication Manual of the American Psychological Association, 6th Edition",Anthony Doerr,3.6,24476.0,43.0,2013.0,Non Fiction
Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Anthony Bourdain,3.7,38128.0,9.0,2019.0,Non Fiction
,Dav Pilkey,4.3,4126.0,25.0,2013.0,Non Fiction
The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for…,Tony Hsieh,4.6,14943.0,24.0,2011.0,Fiction
12 Rules for Life: An Antidote to Chaos,,5.0,16570.0,33.0,"$2,016.00",Non Fiction
All the Light We Cannot See,Gallup,4.7,21903.0,44.0,2009.0,Fiction
,Bill Martin Jr.,3.8,40095.0,43.0,2019.0,Non Fiction
,Samin Nosrat,4.7,36068.0,35.0,2018.0,
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Admiral William H. McRaven,3.7,47814.0,17.0,2011.0,Fiction
"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Mark R. Levin,4.0,36252.0,18.0,2012.0,Fiction
The Racketeer,Craig Smith,$3.80,10551.0,46.0,2015.0,Nno Fiction
"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Marie Kondō,,"$28,344.00",8.0,2016.0,Fiction
The 5000 Year Leap,,$3.60,"$46,314.00",44.0,"$2,014.00",Fiction
The Casual Vacancy,Joanna Gaines,3.6,,$31.00,"$2,016.00",Fiction
Decision Points,Peter A. Lillback,,33215.0,43.0,,Fiction
"The Dukan Diet: 2 Steps to Lose the Weight, 2 Steps to Keep It Off Forever",Dav Pilkey,4.7,43797.0,$28.00,2016.0,Fiction
Eclipse (Twilight),,4.3,18442.0,41.0,2018.0,Non Fiction
StrengthsFinder 2.0,Andy Weir,$4.90,22213.0,17.0,2016.0,
Dear Zoo: A Lift-the-Flap Book,Alan Moore,4.2,,,2013.0,Non Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",The College Board,4.6,"$22,074.00",24.0,2013.0,Fiction
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Coloring Books for Adults,4.4,23274.0,41.0,2018.0,
Creative Haven Creative Cats Coloring Book (Adult Coloring),,4.0,32396.0,10.0,"$2,014.00",Fiction
The Getaway,Rush Limbaugh,4.0,28184.0,48.0,2017.0,Non Fiction
"Super Freakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",David Grann,5.0,315.0,49.0,2018.0,Non Fiction
Arguing with Idiots: How to Stop Small Minds and Big Government,Rupi Kaur,3.7,1819.0,14.0,2011.0,Fiction
"Option B: Facing Adversity, Building Resilience, and Finding Joy",Jeff Kinney,4.4,16631.0,15.0,,Fiction
Drive: The Surprising Truth About What Motivates Us,Thug Kitchen,3.9,10552.0,,2012.0,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,,4.1,35304.0,$6.00,2016.0,Fiction
Wrecking Ball (Diary of a Wimpy Kid Book 14),Adult Coloring Book Designs,3.7,34359.0,14.0,2016.0,Fiction
The Girl with the Dragon Tattoo (Millennium Series),Edward Klein,4.2,,32.0,2011.0,Fiction
The Lost Symbol,Bruce Springsteen,5.0,"$24,734.00",,,Non Fiction
The Blood of Olympus (The Heroes of Olympus (5)),Thug Kitchen,3.8,3238.0,40.0,2016.0,Fiction
Harry Potter Paperback Box Set (Books 1-7),William Davis,3.6,12287.0,42.0,2010.0,Non Fiction
The Very Hungry Caterpillar,Elie Wiesel,4.4,29231.0,$8.00,"$2,015.00",Fiction
"Last Week Tonight with John Oliver Presents A Day in the Life of Marlon Bundo (Better Bundo Book, LGBT Childrens Book)",Ann Voskamp,3.9,,28.0,2019.0,Non Fiction
The Book Thief,Marie Kondō,4.8,19676.0,26.0,2015.0,Non Fiction
Obama: An Intimate Portrait,Tara Westover,4.5,42993.0,,2014.0,Non Fiction
,John Green,3.6,,$22.00,,Fiction
Women Food and God: An Unexpected Path to Almost Everything,,3.9,,,"$2,012.00",Non Fiction
"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Stephen Kendrick,3.5,19607.0,24.0,2017.0,Fiction
P is for Potty! (Sesame Street) (Lift-the-Flap),Jen Sincero,4.6,34247.0,34.0,2015.0,Non Fiction
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",American Psychological Association,,42771.0,24.0,2012.0,Fiction
The Loev Dare,Todd Burpo,4.0,36045.0,31.0,2013.0,Fiction
"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",Eric Carle,3.7,46108.0,20.0,2010.0,Nno Fiction
Fahrenheit 451,Kevin Kwan,4.1,,45.0,2015.0,Non Fiction
Gone Gilr,Bob Woodward,4.3,42886.0,,2019.0,Non Fiction
10-Day Green Smoothie Cleanse,Thug Kitchen,4.9,37106.0,43.0,2014.0,Fiction
When Breath Becomes Air,James Dashner,3.9,16618.0,,2019.0,Fiction
,Brené Brwon,3.6,11449.0,30.0,2012.0,
"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Roger Priddy,4.6,25665.0,30.0,2015.0,Non Fiction
The Confession: A Novel,Michelle Obama,3.7,4679.0,21.0,2014.0,Fiction
,Jon Meacham,,11027.0,,2011.0,Non Fiction
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Eric Carle,5.0,26596.0,28.0,2018.0,Fiction
Milk and Honey,Peter A. Lillback,4.5,14221.0,6.0,"$2,012.00",Non Fiction
What Should Danny Do? (The Power to Choose Series),DK,,44674.0,43.0,2010.0,Fiction
"Harry Potter and the Goblet of Fire: The Illustrated Edition (Harry Potter, Book 4) (4)",,4.1,12618.0,,2012.0,Non Fiction
Old School (Diary of a Wimpy Kid #10),Jordan B. Peterson,4.1,21808.0,41.0,2016.0,Fiction
,David Perlmutter MD,3.9,3420.0,31.0,,Fiction
"Dog Days (Diary of a Wimpy Kid, Book 4) (Volume 4)",Ken Follett,$4.60,29935.0,38.0,"$2,016.00",Non Fiction
,Lysa TerKeurst,4.6,40649.0,40.0,2010.0,Fiction
Thirteen Reasons Why,Christopher Paolini,4.1,39447.0,28.0,2014.0,Fiction
Winter of the World: Book Two of the Century Trilogy,Jen Sincero,4.6,"$44,855.00",7.0,2017.0,Fiction
"The Dukan Diet: 2 Steps to Lose the Weight, 2 Steps to Keep It Off Forever",,4.8,30608.0,35.0,2014.0,Fiction
,,3.9,,49.0,2009.0,Fiction
Wrecking Ball (Diary of  aWimpy Kid Book 14),Madeleine L'Engle,4.6,11234.0,30.0,2016.0,Non Fiction
Astrophysics for People in a Hurry,DK,4.3,43268.0,10.0,2013.0,
Strange Planet (Strange Planet Series),James Comey,3.8,31659.0,48.0,2011.0,Fiction
Frozen (Little Golden Book),Michael Pollan,3.6,12509.0,45.0,2015.0,Non Fiction
Lief,Alex Michaelides,4.9,27874.0,$24.00,2016.0,Fiction
Women Food and God: An Unexpected Path to Almost Everything,,3.9,26304.0,18.0,2010.0,Non Fiction
Little Blue Truck,Jaycee Dugard,3.6,"$11,204.00",21.0,2018.0,Non Fiction
,Thug Kitchen,,25933.0,11.0,,Fiction
The Girl Who Played with Fire (Millennium Series),,4.1,8933.0,26.0,2014.0,
Killing Lincoln: The Shocking Assassination that Changed America Forever (Bill O'Reilly's Killing Series),RH Disney,4.4,48340.0,32.0,,Non Fiction
Wrecking Ball (Diary of a Wimpy Kid Book 14),Eric Carle,,,17.0,,Non Fiction
The Constitution of the United States,Jay Ahser,,,,,Fiction
And the Mountains Echoed,John Heilemann,4.9,49144.0,10.0,2009.0,Fiction
112/2/63: A Novel,Malcolm Gladwell,5.0,1677.0,14.0,2010.0,Fiction
Rush Revere and the First Patriots: Time-Travel Adventures With Exceptional Americans (2),Neil deGrasse Tyson,3.5,,26.0,2019.0,
The Hunger Games Trilogy Boxed Set (1),Khaled Hosseini,4.3,20625.0,28.0,2017.0,Fiction
"Super Freakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",Susan Cain,4.6,20537.0,33.0,2010.0,
A Wrinkle in Time (Time Quintet),Mark Owen,3.7,17628.0,30.0,2010.0,Non Fiction
If I Stay,Rob Elliott,4.5,42516.0,42.0,,Non Fiction
Fahrenheit 451,Greg Mortenson,4.8,30037.0,20.0,2017.0,
The Girl with the Dragon Tattoo (Millennium Series),Mary Ann Shaffer,4.7,29985.0,48.0,,Fiction
Cutting for Stone,Walter Isaacson,$3.90,8448.0,17.0,2015.0,Fiction
Baby Touch and Feel: Animals,Bob Woodward,3.9,13279.0,31.0,2017.0,Fiction
"Option B: Facing Adversity, Building Resilience, and Fidning Joy",Eric Larson,3.7,23433.0,24.0,2012.0,Non Fiction
TheF ault in Our Stars,Margaret Wise Brown,4.8,24958.0,41.0,,Non Fiction
"Divine Soul Mind Body Healing and Transmission System: The Divine Way to Heal You, Humanity, Mother Earth, and All…",Carol S. Dweck,4.3,1347.0,,2018.0,Fiction
Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers,Raina Telgemeier,3.8,49586.0,7.0,2009.0,Non Fiction
The Racketeer,Todd Burpo,4.3,39307.0,21.0,2014.0,Non Fiction
The Handmaid's Tale,Marie Kondō,3.9,,24.0,"$2,016.00",Fcition
When Breath Becomes Air,,4.3,19103.0,40.0,2011.0,Non Fiction
The Handmaid's Tale,Jill Twiss,4.0,19354.0,5.0,2009.0,Non Fiction
The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Celeste Ng,4.0,28413.0,16.0,2011.0,Non Fiction
Howard Stern Comes Again,Thomas Campbell,3.8,29953.0,43.0,2018.0,Fiction
Origin: A Novel (Robert Langdon),,4.3,19373.0,47.0,"$2,011.00",Non Fiction
Humans of New York,John Grisham,5.0,"$27,267.00",22.0,2016.0,Non Fiction
The Hunger Games,David Zinczenko,4.5,7627.0,$46.00,2017.0,Fiction
George Washington's Secret Six: The Spy Ring That Saved the American Revolution,Paul Kalanithi,3.6,44855.0,9.0,"$2,010.00",
,Gillian Flynn,4.7,,32.0,2011.0,Fiction
Old School (Diary of a Wimpy Kid #10),Michael Lewis,4.6,40421.0,6.0,2010.0,Non Fiction
,Tatiana de Rosnay,$3.90,7977.0,23.0,2017.0,Non Fiction
,The College Board,3.8,18334.0,44.0,2017.0,Non Fictino
Divergent / Insurgent,Thug Kitchen,3.6,9483.0,19.0,2014.0,Non Fiction
Orphan Train,Susan Cain,3.9,40452.0,43.0,2011.0,Non Fiction
The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet…,,4.5,5851.0,47.0,,Non Fiction
Milk and Vine: Inspirational Quotes From Classic Vines,Marjorie Sarnat,4.3,34381.0,,2009.0,Fiction
,Julia Child,5.0,16566.0,24.0,2010.0,Non Fiction
Milk and Vine: Inspirational Quotes From Classic Vines,Malcolm Gladwell,4.1,33823.0,11.0,2017.0,
,Drew Daywalt,4.0,7461.0,29.0,2014.0,iFction
Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),Wizards RPG Team,3.9,13512.0,16.0,2015.0,Fiction
Born to Run,Daniel H. Pink,4.7,23320.0,22.0,2009.0,Non Fiction
Milk and Vine: Inspirational Quotes From Classic Vines,Daniel Kahneman,4.0,,49.0,2016.0,Ficiton
"Cabin Fever (Diary of a Wimpy Kid, Book 6)",Zhi Gang Sha,,23950.0,19.0,2014.0,Non Fiction
Dog Man: Lord of the Fleas: From the Creator of Captain Underpants (Dog Man #5),Alex Michaelides,4.3,47631.0,14.0,2015.0,Fiction
Going Rogue: An American Life,Pierre Dukan,4.0,"$30,728.00",45.0,2016.0,Fiction
Double Down (Diary of a Wimpy Kid #11),Jordan B. Peterson,4.3,468.0,33.0,2015.0,Non Fiction
Inferno,Rupi Kaur,4.7,,15.0,,Non Fiction
11/22/63: A Novel,Muriel Barbery,4.0,1591.0,17.0,2018.0,Fiction
What Happened,,3.8,6811.0,48.0,2018.0,Fiction
The Martian,Admiral William H. McRaven,4.1,42714.0,26.0,2016.0,Non Fiction
What Happened,Brian Kilmeade,4.3,42800.0,17.0,2012.0,Non Fiction
The Goldfinch: A Novel (Pulitzer Prize for Fiction),Chrissy Teigen,$4.20,,17.0,2019.0,Non Fiction
Drive: The Surprising Truth About What Motivates Us,RH Disney,3.8,27562.0,30.0,"$2,012.00",
The Book with No Pictures,Elie Wiesel,4.8,321.0,$6.00,2012.0,Fiction
Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),Suzanne Collins,4.9,"$2,166.00",37.0,2009.0,Non Fiction
The Tipping Point: How Little Things Can Make a Big Difference,David Goggins,4.8,15561.0,13.0,,Non Fiction
Women Food and God: An Unexpected Path to Almost Everything,Raina Telgemeier,4.7,16211.0,9.0,2013.0,Fiction
The 5 Love Languages: The Secret to Love that Lasts,Daniel Lipkowitz,3.8,43067.0,48.0,2018.0,
The Alchemist,Steven D. Levitt,4.6,31061.0,34.0,2010.0,Fiction
Obama: An Intimate Portrait,Daniel Lipkowtiz,4.4,20384.0,,,NonF iction
The Meltdown (Diary of a Wimpy Kid Book 13),David Perlmutter MD,3.8,7866.0,30.0,,Non Fiction
Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),,4.3,45506.0,35.0,2018.0,Fiction
Going Rogue: An American Life,Chris Kyle,4.5,2547.0,45.0,2009.0,Non Fiction
"Towers of Midnight (Wheel of Time, Book Thirteen)",Don Miguel Ruiz,,45213.0,30.0,2012.0,Non Fiction
Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),Paul Kalanithi,4.5,35303.0,34.0,2018.0,Fiction
"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",Gillian Flynn,3.5,46115.0,$37.00,2019.0,Non Fictoin
Hillbilly Elegy: A Memoir of a Famiyl and Culture in Crisis,Mark Manson,3.9,48063.0,23.0,2013.0,Non Fiction
,,$4.00,47788.0,16.0,2010.0,Fiction
Going Rogue: An American Life,Walter Isaacson,4.3,3353.0,42.0,2015.0,Fiction
The Pioneer Woman Cooks: Food from My Frontier,Amy Ramos,,,9.0,2019.0,Non Fiction
,Stephenie Meyer,4.8,33018.0,$38.00,2010.0,Non Fiction
A Dance with Dragons (A Song of Ice and Fire),Marjorie Sarnat,,17182.0,46.0,2019.0,Fiction
"Publication Manual of the American Psychological Association, 6th Edition",David Goggins,4.4,43228.0,5.0,2017.0,Non Fiction
It's Not Supposed to Be This Way: Finding Unexpected Strength When Disappointments Leave You Shattered,,3.7,12931.0,25.0,2009.0,Non Fiction
Sycamore Row (Jake Brigance),Christopher Paolini,4.8,45734.0,,2012.0,Fiction
Ready Player One: A Novel,,3.9,30468.0,46.0,2014.0,Non Fiction
What Happened,Naomi Kleinberg,4.3,19736.0,29.0,2013.0,Non Fiction
Sh*t My Dad Says,Rebecca Skloot,4.2,5248.0,37.0,"$2,011.00",Non Fiction
Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),Amor Towles,4.0,3137.0,,2016.0,Non Fiction
Baby Touch and Feel: Animals,Mike Moreno,5.0,22738.0,20.0,2019.0,Fiction
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,,4.2,1600.0,8.0,2019.0,Fiction
National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),,3.9,15352.0,30.0,2013.0,Fiction
"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips",,4.9,46954.0,11.0,2015.0,Fiction
"Diary of a Wimpy Kid: Hard Luck, Book 8",Mark Manson,3.8,26745.0,,,iFction
A Wrinkle in Time (Time Quintet),Pierre Dukan,,28481.0,38.0,2018.0,Non Fiction
"The Serpent's Shadow (The Kane Chronicles, Book 3)",Edward Klein,4.5,30340.0,22.0,2014.0,Fiction
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Garth Stein,4.0,28447.0,,2018.0,Non Fiction
,Pierre Dukan,4.5,25132.0,11.0,2019.0,Non Fiction
"The Road to Serfdom: Text and Documents--The Definitive Edition (The Collected Works ofF . A. Hayek, Volume 2)",Rob Bell,5.0,43355.0,,"$2,012.00",Fiction
Becoming,Ron Chernow,4.5,24241.0,49.0,2010.0,Fiction
National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),,3.5,35371.0,8.0,2017.0,Fiction
The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Bill O'Reilly,3.9,47389.0,25.0,2015.0,Non Fiction
The Official SAT Study Guide,Sasha O'Hara,4.4,14020.0,11.0,2012.0,Fiction
No Easy Day: The Autobiography of a Navy Seal: The Firsthand Account of the Mission That Killed Osama Bin Laden,Glenn Beck,,23647.0,,2017.0,Fiction
Have a Little Faith: A True Story,Thomas Campbell,4.3,11121.0,7.0,2009.0,Non Fiction
Dog Man and Cat Kid: From the Creator of Captain Underpants (Dog Man #4),Paula McLain,4.2,40102.0,32.0,2016.0,Fiction
Dear Zoo: A Lift-the-Flap Book,Adult Coloring Book Designs,4.8,19731.0,28.0,,Fiction
Harry Potter Coloring Book,Bill Simmons,3.7,1895.0,22.0,2016.0,Non Fiction
The Mueller Report,Adam Gasiewski,4.6,2411.0,,2011.0,Fiction
Tina Fey: Bossypants,Maurcie Sendak,3.6,5462.0,32.0,2018.0,Non Fiction
Dog Man and Cat Kid: From the Creator of Captain Underpants (Dog Man #4),,$3.80,5294.0,,2014.0,Fiction
The Constitution of the United States,Joanna Gaines,,922.0,41.0,2014.0,Non Fiction
Cutting for Stone,Cheryl Strayed,3.7,627.0,23.0,2014.0,Fiction
Double Down (Diary of a Wimpy Kid #11),,4.6,11695.0,10.0,2012.0,Non Fiction
Killing Kennedy: The End of Camelot,Charles Duhigg,3.8,8692.0,31.0,2009.0,Fiction
The 17 Day Diet: A Doctor's Plan Designed for Rapid Results,Elizabeth Strout,4.5,30541.0,16.0,,
,Celeste Ng,3.5,21468.0,$30.00,2011.0,Fiction
Wild: From Lost to Found on the Pacific Crest Trail,Golden Books,3.6,19408.0,20.0,,Non Fiction
Good to Great: Why Some Companies Make the Leap and Others Don't,Patrick Thorpe,3.7,16486.0,,2011.0,Non Fiction
"Broke: The Plan to Restore Our Trust, Truth and Treasure",Lysa TerKeurst,4.0,13524.0,37.0,2015.0,Non Fiction
,Hopscotch Girls,4.4,33263.0,,2017.0,
The Love Dare,Veronica Roth,,14707.0,,2015.0,Non Fiction
"Harry Potter and the Chamber of Secrets: The Illustrated Edition (Harry Potter, Book 2)",,4.8,9803.0,43.0,2010.0,
"Towers of Midnigh t(Wheel of Time, Book Thirteen)",Angei Thomas,4.3,27382.0,40.0,2017.0,Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),Paper Peony Press,,40856.0,7.0,2009.0,iFction
Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),National Geographic Kids,4.6,36541.0,43.0,,Fiction
New Moon (The Twilight Saga),Edward M. Kennedy,4.7,35816.0,47.0,2009.0,Fcition
A Gentleman in Moscow: A Novel,Charlaine Harris,,"$2,258.00",$16.00,,
The Getaway,Golden Books,4.4,"$13,174.00",41.0,2012.0,Non Fiction
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Paulo Coelho,4.0,12857.0,$46.00,2016.0,Non Fiction
"The Mark of Athena (Heroes of Olympus, Book 3)",Malcolm Gladwell,3.9,26388.0,6.0,2017.0,Fiction
The President Is Missing: A Novel,Lysa TerKeurst,4.6,14149.0,17.0,2009.0,Non Fiction
Can't Hurt Me: Master Your Mind and Defy the Odds,Nathan W. Pyle,4.4,2712.0,45.0,2012.0,Non Fiction
"Delivering Happiness: A Path to Profits, Passion, and Purpose",Celeste Ng,3.6,30984.0,33.0,2010.0,Non Fiction
Outliers: The Story of Success,Kevin Kwan,3.9,4417.0,25.0,2012.0,Non Fiction
Milk and Vine: Inspirational Quotes From Classic Vines,Rob Bell,3.7,,,2010.0,Non Fiction
"Diary of a Wimpy Kid: Hard Luck, Book 8",Paulo Coelho,3.7,11849.0,42.0,2018.0,Non Fiction
"Harry Potter and the Chamber of Secrets: The Illustrated Edition (Harry Potter, Book 2)",Francis Chan,3.6,24177.0,40.0,2013.0,Non Fiction
A Game of Thrones / A Clash of Kings / A Storm of Swords / A Feast of Crows / A Dance with Dragons,Jon Stewart,4.6,13634.0,30.0,2010.0,Fiction
